Date,Open,High,Low,Close,Target,Open_1,High_1,Low_1,Close_1
2019-11-04,20.98666763305664,21.46266746520996,20.617332458496094,21.1646671295166,1,21.08799934387207,21.09866714477539,20.65333366394043,20.887332916259766
2019-11-05,21.308000564575195,21.567333221435547,21.07466697692871,21.148000717163086,0,20.98666763305664,21.46266746520996,20.617332458496094,21.1646671295166
2019-11-06,21.200000762939453,21.781333923339844,20.96666717529297,21.77199935913086,1,21.308000564575195,21.567333221435547,21.07466697692871,21.148000717163086
2019-11-07,21.94266700744629,22.766666412353516,21.868000030517578,22.369333267211914,1,21.200000762939453,21.781333923339844,20.96666717529297,21.77199935913086
2019-11-08,22.299999237060547,22.497333526611328,22.166667938232422,22.47599983215332,1,21.94266700744629,22.766666412353516,21.868000030517578,22.369333267211914
2019-11-11,22.93000030517578,23.279333114624023,22.799999237060547,23.006000518798828,1,22.299999237060547,22.497333526611328,22.166667938232422,22.47599983215332
2019-11-12,23.126667022705078,23.357999801635742,22.93600082397461,23.32866668701172,1,22.93000030517578,23.279333114624023,22.799999237060547,23.006000518798828
2019-11-13,23.666667938232422,23.755332946777344,23.011999130249023,23.073999404907227,0,23.126667022705078,23.357999801635742,22.93600082397461,23.32866668701172
2019-11-14,23.073999404907227,23.589332580566406,22.860666275024414,23.290000915527344,1,23.666667938232422,23.755332946777344,23.011999130249023,23.073999404907227
2019-11-15,23.375999450683594,23.520000457763672,23.224000930786133,23.47800064086914,1,23.073999404907227,23.589332580566406,22.860666275024414,23.290000915527344
2019-11-18,23.527999877929688,23.543333053588867,23.073333740234375,23.332666397094727,0,23.375999450683594,23.520000457763672,23.224000930786133,23.47800064086914
2019-11-19,23.450000762939453,23.999332427978516,23.18666648864746,23.968000411987305,1,23.527999877929688,23.543333053588867,23.073333740234375,23.332666397094727
2019-11-20,24.0,24.079999923706055,23.30466651916504,23.481332778930664,0,23.450000762939453,23.999332427978516,23.18666648864746,23.968000411987305
2019-11-21,23.634000778198242,24.055999755859375,23.600000381469727,23.655332565307617,1,24.0,24.079999923706055,23.30466651916504,23.481332778930664
2019-11-22,22.67733383178711,22.733333587646484,22.0,22.202667236328125,0,23.634000778198242,24.055999755859375,23.600000381469727,23.655332565307617
2019-11-25,22.954666137695312,22.971332550048828,22.297332763671875,22.422666549682617,1,22.67733383178711,22.733333587646484,22.0,22.202667236328125
2019-11-26,22.351333618164062,22.366666793823242,21.80666732788086,21.92799949645996,0,22.954666137695312,22.971332550048828,22.297332763671875,22.422666549682617
2019-11-27,22.07466697692871,22.261999130249023,21.904666900634766,22.086000442504883,1,22.351333618164062,22.366666793823242,21.80666732788086,21.92799949645996
2019-11-29,22.073999404907227,22.083999633789062,21.833332061767578,21.996000289916992,0,22.07466697692871,22.261999130249023,21.904666900634766,22.086000442504883
2019-12-02,21.959999084472656,22.42533302307129,21.91266632080078,22.32466697692871,1,22.073999404907227,22.083999633789062,21.833332061767578,21.996000289916992
